Date,BOLSAA_Price,Bovespa_Brazil_50_Price,CAD_USD_Price,Canada_10Y_BY_Price,Canada_30Y_BY_Price,EUR_USD_Price,Euro_Stoxx_50_Price,JPY_USD_Price,Nikkei_225_Price,Shanghai_Shenzhen_CSI_300_Price,SnP_TSX_Composite_Price,SnP_500_Price,US_10Y_BY_Price,US_30Y_BY.csv_Price,Holiday,weekend,month,quarter
13-10-17,30.32,12873.27,0.8021,2.037,2.393,1.1823,3604.55,0.00894,21155.18,3921,15807.17,2553.17,2.275,2.806,FALSE,FALSE,Oct,Q4
12-10-17,30.86,12873.27,0.8016,2.081,2.435,1.1831,3605.54,0.00891,20954.72,3912.95,15742.2,2550.93,2.321,2.851,FALSE,FALSE,Oct,Q4
11-10-17,30.89,12817.51,0.8025,2.111,2.461,1.1859,3607.39,0.00889,20881.27,3902.69,15800.4,2555.24,2.353,2.886,FALSE,FALSE,Oct,Q4
10-10-17,30.77,12858.07,0.7991,2.124,2.484,1.1806,3598.79,0.0089,20823.51,3889.86,15770.36,2550.64,2.355,2.888,FALSE,FALSE,Oct,Q4
09-10-17,30.65,12661.02,0.7968,2.124,2.495,1.174,3610.5,0.00888,20823.51,3882.21,15770.36,2544.73,2.361,2.898,FALSE,FALSE,Oct,Q4
06-10-17,30.76,12717.34,0.7977,2.127,2.493,1.1734,3603.32,0.00888,20690.71,3882.21,15728.32,2549.33,2.361,2.896,FALSE,FALSE,Oct,Q4
05-10-17,30.47,12809.8,0.7958,2.103,2.479,1.1711,3613.54,0.00887,20628.56,3882.21,15776.3,2552.07,2.348,2.888,FALSE,FALSE,Oct,Q4
04-10-17,30.11,12808.82,0.8016,2.119,2.488,1.1759,3594.91,0.00886,20626.66,3882.21,15721,2537.74,2.323,2.865,FALSE,FALSE,Oct,Q4
03-10-17,30.24,12838.39,0.8008,2.113,2.494,1.1744,3605.73,0.00886,20614.07,3882.21,15728.51,2534.58,2.325,2.863,FALSE,FALSE,Oct,Q4
02-10-17,30.58,12429.52,0.7994,2.128,2.497,1.1732,3602.69,0.00887,20400.78,3882.21,15705,2529.12,2.341,2.871,FALSE,FALSE,Oct,Q4
29-09-17,30.45,12420.22,0.802,2.098,2.473,1.1814,3594.85,0.00889,20356.28,3836.5,15634.94,2519.36,2.339,2.866,FALSE,FALSE,Sep,Q3
28-09-17,30.4,12297.56,0.8047,2.13,2.504,1.1786,3563.64,0.00889,20363.11,3822.54,15618.25,2510.06,2.308,2.869,FALSE,FALSE,Sep,Q3
27-09-17,29.95,12337.58,0.8016,2.134,2.497,1.1744,3555.17,0.00886,20267.05,3821.2,15609.66,2507.04,2.31,2.863,FALSE,FALSE,Sep,Q3
26-09-17,30.66,12421.61,0.8099,2.113,2.453,1.1793,3536.38,0.00891,20330.19,3820.78,15474.12,2496.84,2.236,2.774,FALSE,FALSE,Sep,Q3
25-09-17,30.36,12446.21,0.8084,2.095,2.435,1.1848,3537.81,0.00895,20397.58,3817.79,15516.23,2496.66,2.222,2.761,FALSE,FALSE,Sep,Q3
22-09-17,30.81,12603.8,0.8105,2.112,2.451,1.1954,3541.42,0.00893,20296.45,3837.73,15454.23,2502.22,2.253,2.785,FALSE,FALSE,Sep,Q3
21-09-17,30.29,12637.11,0.8113,2.109,2.459,1.1941,3539.59,0.00889,20347.48,3837.82,15454.92,2500.6,2.278,2.805,FALSE,FALSE,Sep,Q3
20-09-17,30.16,12702.9,0.8116,2.105,2.45,1.1893,3525.55,0.00888,20310.46,3842.44,15389.6,2508.24,2.273,2.811,FALSE,FALSE,Sep,Q3
19-09-17,30.37,12699.69,0.8136,2.094,2.448,1.1994,3531.18,0.00896,20299.38,3832.12,15292.97,2506.65,2.246,2.815,FALSE,FALSE,Sep,Q3
18-09-17,30.08,12701.01,0.8136,2.081,2.435,1.1954,3526.74,0.00897,20126,3843.14,15236.67,2503.87,2.234,2.803,FALSE,FALSE,Sep,Q3
15-09-17,29.32,12665.01,0.82,2.091,2.437,1.1943,3515.55,0.00902,19909.5,3831.3,15173.03,2500.23,2.202,2.769,FALSE,FALSE,Sep,Q3
14-09-17,29.42,12476.67,0.8221,2.058,2.413,1.1919,3526.48,0.0091,19807.44,3829.96,15172.72,2495.62,2.187,2.768,FALSE,FALSE,Sep,Q3
13-09-17,29.96,12497.95,0.8215,2.069,2.418,1.1886,3523.14,0.00905,19865.82,3842.61,15126.81,2498.37,2.193,2.79,FALSE,FALSE,Sep,Q3
12-09-17,30.27,12452.11,0.8207,2.043,2.4,1.1967,3512.56,0.00907,19776.62,3837.93,15143.41,2496.48,2.167,2.772,FALSE,FALSE,Sep,Q3
11-09-17,30.19,12412.51,0.8257,2.025,2.376,1.1953,3495.19,0.00914,19545.77,3825.65,15040.3,2488.11,2.134,2.748,FALSE,FALSE,Sep,Q3
08-09-17,30.64,12206.6,0.8227,1.983,2.344,1.2035,3447.69,0.00927,19274.82,3825.99,14985.32,2461.43,2.054,2.671,FALSE,FALSE,Sep,Q3
07-09-17,30.85,12206.6,0.8253,1.939,2.327,1.2023,3447.66,0.00924,19396.52,3829.87,15024.53,2465.1,2.042,2.662,FALSE,FALSE,Sep,Q3
06-09-17,30.95,12267.41,0.818,1.944,2.342,1.1917,3433.8,0.00916,19357.97,3849.45,15059.83,2465.54,2.106,2.724,FALSE,FALSE,Sep,Q3
05-09-17,29.58,12048.97,0.8083,1.86,2.276,1.1914,3420.86,0.00921,19385.81,3857.05,15090.15,2457.85,2.063,2.681,FALSE,FALSE,Sep,Q3
01-09-17,30.41,12018.79,0.8067,1.916,2.304,1.1859,3443.88,0.00907,19691.47,3830.54,15191.6,2476.55,2.166,2.775,FALSE,FALSE,Sep,Q3
31-08-17,30.91,11834.09,0.8012,1.849,2.261,1.191,3421.47,0.00908,19646.24,3822.09,15211.87,2471.65,2.12,2.727,FALSE,FALSE,Aug,Q3
30-08-17,30.78,11840.68,0.7923,1.836,2.268,1.1883,3403.71,0.00905,19506.54,3834.3,15133.13,2457.59,2.136,2.74,FALSE,FALSE,Aug,Q3
29-08-17,31.29,11919.36,0.7993,1.838,2.274,1.1972,3388.22,0.00911,19362.55,3834.54,15082.7,2446.3,2.129,2.739,FALSE,FALSE,Aug,Q3
28-08-17,31.51,11867.53,0.7995,1.867,2.304,1.1979,3421.03,0.00919,19449.9,3842.71,15052.03,2444.24,2.159,2.756,FALSE,FALSE,Aug,Q3
25-08-17,31.75,11878.04,0.8014,1.874,2.297,1.1926,3438.55,0.00914,19452.61,3795.75,15055.99,2443.05,2.169,2.749,FALSE,FALSE,Aug,Q3
24-08-17,31.65,11884.3,0.7988,1.887,2.306,1.1799,3444.73,0.00913,19353.77,3734.65,15076.16,2438.97,2.196,2.769,FALSE,FALSE,Aug,Q3
23-08-17,31.98,11776.39,0.7964,1.881,2.293,1.1808,3438.63,0.00918,19434.64,3756.09,15063.16,2444.04,2.169,2.747,FALSE,FALSE,Aug,Q3
22-08-17,31.7,11691.16,0.7962,1.92,2.319,1.1762,3455.59,0.00911,19383.84,3752.3,14984.96,2452.51,2.217,2.789,FALSE,FALSE,Aug,Q3
21-08-17,31.56,11471.41,0.7964,1.881,2.295,1.1816,3423.53,0.00918,19393.13,3740.99,14951.88,2428.37,2.183,2.765,FALSE,FALSE,Aug,Q3
18-08-17,31.37,11485.78,0.7945,1.871,2.289,1.1762,3446.03,0.00916,19470.41,3724.67,14952.33,2425.55,2.197,2.779,FALSE,FALSE,Aug,Q3
17-08-17,31.1,11361.17,0.7887,1.848,2.289,1.1724,3461.97,0.00915,19702.63,3721.28,15033.64,2430.01,2.185,2.773,FALSE,FALSE,Aug,Q3
16-08-17,31.11,11465.16,0.7924,1.871,2.31,1.177,3484.57,0.00909,19729.28,3701.42,15082.21,2468.11,2.225,2.807,FALSE,FALSE,Aug,Q3
15-08-17,31.25,11424.46,0.7839,1.907,2.349,1.1735,3461.91,0.00904,19753.31,3706.06,15097.84,2464.61,2.273,2.847,FALSE,FALSE,Aug,Q3
14-08-17,31.58,11413.36,0.7861,1.877,2.319,1.178,3450.66,0.00915,19537.1,3694.68,15119.91,2465.84,2.224,2.813,FALSE,FALSE,Aug,Q3
11-08-17,31.17,11261.57,0.789,1.852,2.294,1.182,3406.34,0.00915,19537.1,3647.35,15033.38,2441.32,2.191,2.787,FALSE,FALSE,Aug,Q3
10-08-17,30.61,11200.9,0.7847,1.852,2.294,1.1772,3433.54,0.00915,19729.74,3715.92,15074.25,2438.21,2.201,2.776,FALSE,FALSE,Aug,Q3
09-08-17,31.01,11314.64,0.7874,1.908,2.343,1.1759,3468.45,0.00908,19738.71,3731.04,15217.33,2474.02,2.249,2.825,FALSE,FALSE,Aug,Q3
08-08-17,31.22,11352.9,0.7894,1.936,2.364,1.175,3515.63,0.00905,19996.01,3732.21,15256.35,2474.92,2.262,2.844,FALSE,FALSE,Aug,Q3
07-08-17,30.58,11356.87,0.7886,1.921,2.351,1.1795,3505.8,0.00903,20055.89,3726.79,15256.35,2480.91,2.257,2.837,FALSE,FALSE,Aug,Q3
04-08-17,30.35,11183.75,0.7904,1.921,2.351,1.1772,3507.41,0.00904,19952.33,3707.58,15257.97,2476.83,2.264,2.842,FALSE,FALSE,Aug,Q3
03-08-17,30.23,11165.92,0.7945,1.893,2.323,1.187,3466.37,0.00905,20029.26,3727.83,15191.96,2472.16,2.219,2.794,FALSE,FALSE,Aug,Q3
02-08-17,30.1,11229.38,0.7955,1.94,2.366,1.1856,3459.32,0.00905,20080.04,3760.85,15265.63,2477.57,2.271,2.854,FALSE,FALSE,Aug,Q3
01-08-17,30.77,11133.16,0.7975,1.957,2.379,1.1801,3477.39,0.00905,19985.79,3770.38,15202.1,2476.35,2.253,2.855,FALSE,FALSE,Aug,Q3
31-07-17,30.65,11031.11,0.8014,2.056,2.465,1.1842,3449.36,0.00905,19925.18,3737.87,15143.87,2470.3,2.296,2.901,FALSE,FALSE,Jul,Q3
28-07-17,30.47,10957.06,0.8043,2.028,2.451,1.1752,3467.73,0.009,19959.84,3721.89,15128.65,2472.1,2.291,2.894,FALSE,FALSE,Jul,Q3
27-07-17,30.91,10919.65,0.7965,1.996,2.421,1.1677,3493.14,0.009,20079.64,3712.19,15191.36,2475.42,2.319,2.932,FALSE,FALSE,Jul,Q3
26-07-17,31.59,10877.16,0.8034,1.968,2.354,1.1734,3491.19,0.00895,20050.16,3705.39,15171.39,2477.83,2.292,2.896,FALSE,FALSE,Jul,Q3
25-07-17,31.8,10990.91,0.7994,2.018,2.36,1.1652,3473.54,0.00895,19955.2,3719.56,15202.37,2477.13,2.332,2.913,FALSE,FALSE,Jul,Q3
24-07-17,32.22,10891.43,0.7994,1.924,2.273,1.1642,3453.17,0.00901,19975.67,3743.47,15128.69,2469.91,2.257,2.835,FALSE,FALSE,Jul,Q3
21-07-17,32.12,10823.78,0.7975,1.885,2.25,1.1663,3451.71,0.00895,20099.75,3728.6,15183.13,2472.54,2.237,2.809,FALSE,FALSE,Jul,Q3
20-07-17,32.26,10868.97,0.7943,1.882,2.248,1.1631,3499.49,0.00895,20144.59,3747.88,15264.64,2473.45,2.257,2.824,FALSE,FALSE,Jul,Q3
19-07-17,32.36,10910.3,0.7933,1.896,2.261,1.1515,3500.28,0.00895,20020.86,3729.75,15244.71,2473.83,2.271,2.851,FALSE,FALSE,Jul,Q3
18-07-17,32.94,10936.09,0.7919,1.858,2.234,1.1555,3478.68,0.00895,19999.91,3667.18,15149.57,2460.61,2.261,2.849,FALSE,FALSE,Jul,Q3
17-07-17,33.89,10918.52,0.7875,1.894,2.265,1.1479,3516.35,0.0089,20063.5,3663.56,15165.36,2459.14,2.314,2.902,FALSE,FALSE,Jul,Q3
14-07-17,32.73,10958.07,0.791,1.895,2.24,1.1469,3525.94,0.00888,20118.86,3703.09,15174.81,2459.27,2.332,2.92,FALSE,FALSE,Jul,Q3
13-07-17,32.94,10909.51,0.7861,1.91,2.25,1.1399,3527.83,0.00885,20099.81,3686.92,15135,2447.83,2.348,2.919,FALSE,FALSE,Jul,Q3
12-07-17,31.72,10850.3,0.7843,1.877,2.229,1.1412,3515.23,0.00885,20098.38,3658.82,15143.99,2443.25,2.32,2.886,FALSE,FALSE,Jul,Q3
11-07-17,31.24,10679.24,0.7743,1.856,2.24,1.1467,3464.48,0.00876,20195.48,3670.81,15149.14,2425.53,2.361,2.923,FALSE,FALSE,Jul,Q3
10-07-17,30.88,10538.93,0.7758,1.893,2.267,1.14,3478.06,0.00875,20080.98,3653.69,15105.28,2427.43,2.373,2.925,FALSE,FALSE,Jul,Q3
07-07-17,31,10421.17,0.7766,1.879,2.257,1.1401,3463.84,0.00884,19929.09,3655.93,15027.16,2425.18,2.386,2.926,FALSE,FALSE,Jul,Q3
06-07-17,30.78,10447.17,0.7705,1.834,2.211,1.1423,3462.06,0.00885,19994.06,3660.1,15078,2409.75,2.368,2.902,FALSE,FALSE,Jul,Q3
05-07-17,31.42,10568.97,0.7718,1.792,2.154,1.1353,3478.41,0.00884,20081.63,3659.68,15153.12,2432.54,2.327,2.849,FALSE,FALSE,Jul,Q3
04-07-17,31.42,10586.66,0.773,1.839,2.193,1.1345,3479.47,0.00885,20032.35,3619.98,15130.61,2432.54,2.334,2.856,FALSE,FALSE,Jul,Q3
03-07-17,31.56,10593.8,0.7688,1.839,2.193,1.1364,3491.81,0.00885,20055.8,3650.85,15130.61,2429.01,2.348,2.864,FALSE,FALSE,Jul,Q3
30-06-17,31.73,10530.14,0.7713,1.762,2.136,1.1426,3441.88,0.00893,20033.43,3666.8,15182.19,2423.41,2.304,2.834,FALSE,FALSE,Jun,Q2
29-06-17,32,10416.74,0.769,1.706,2.118,1.1441,3471.33,0.0089,20220.3,3668.83,15213.42,2419.7,2.267,2.814,FALSE,FALSE,Jun,Q2
28-06-17,32.57,10375.34,0.7669,1.624,2.068,1.1378,3535.7,0.00891,20130.41,3646.17,15355.58,2440.69,2.226,2.779,FALSE,FALSE,Jun,Q2
27-06-17,32.44,10321.24,0.7576,1.57,2.031,1.1339,3538.32,0.00895,20225.09,3674.72,15281.22,2419.38,2.203,2.75,FALSE,FALSE,Jun,Q2
26-06-17,32.18,10403.79,0.7551,1.464,1.957,1.1182,3561.76,0.00894,20153.35,3668.09,15316.02,2439.07,2.135,2.696,FALSE,FALSE,Jun,Q2
23-06-17,31.94,10216.06,0.7538,1.475,1.972,1.1194,3543.68,0.00898,20132.67,3622.88,15319.56,2438.3,2.144,2.715,FALSE,FALSE,Jun,Q2
22-06-17,31.65,10247.62,0.7556,1.5,1.994,1.1153,3555.76,0.00898,20110.51,3590.34,15219.9,2434.5,2.148,2.716,FALSE,FALSE,Jun,Q2
21-06-17,32.02,10163.33,0.75,1.49,2.001,1.1168,3554.35,0.00898,20138.79,3587.95,15148.53,2435.61,2.165,2.73,FALSE,FALSE,Jun,Q2
20-06-17,32.73,10163.41,0.7538,1.5,2.007,1.1134,3560.66,0.00896,20230.41,3546.49,15149.6,2437.03,2.156,2.736,FALSE,FALSE,Jun,Q2
19-06-17,33.48,10372.08,0.7565,1.54,2.041,1.1149,3579.58,0.00895,20067.75,3553.67,15266.04,2453.46,2.191,2.784,FALSE,FALSE,Jun,Q2
16-06-17,33.2,10304.44,0.7569,1.523,2.036,1.1197,3543.88,0.009,19943.26,3518.76,15192.54,2433.15,2.153,2.775,FALSE,FALSE,Jun,Q2
15-06-17,31.52,10304.44,0.7536,1.528,2.049,1.1145,3525.46,0.00905,19831.82,3528.79,15160.42,2432.46,2.164,2.787,FALSE,FALSE,Jun,Q2
14-06-17,31.9,10362.18,0.7549,1.49,2.035,1.1218,3547.15,0.00915,19883.52,3535.3,15170.13,2437.92,2.127,2.769,FALSE,FALSE,Jun,Q2
13-06-17,30.76,10344.33,0.7552,1.561,2.112,1.1216,3557.87,0.0091,19898.75,3582.27,15379.75,2440.35,2.211,2.865,FALSE,FALSE,Jun,Q2
12-06-17,31.34,10321.03,0.7505,1.488,2.075,1.1203,3543.95,0.00906,19908.58,3574.39,15383.8,2429.39,2.215,2.869,FALSE,FALSE,Jun,Q2
09-06-17,31.52,10408.86,0.7424,1.423,2.035,1.1195,3586.07,0.00905,20013.26,3576.17,15473.21,2431.77,2.202,2.856,FALSE,FALSE,Jun,Q2
08-06-17,31.6,10497,0.7403,1.42,2.031,1.1214,3563.88,0.0091,19909.26,3560.98,15423.09,2433.79,2.192,2.851,FALSE,FALSE,Jun,Q2
07-06-17,31.07,10562.47,0.7402,1.409,2.02,1.1257,3548.84,0.00915,19984.62,3533.87,15372.14,2433.14,2.176,2.84,FALSE,FALSE,Jun,Q2
06-06-17,30.5,10523.42,0.7432,1.394,2.008,1.1277,3554.18,0.00915,19979.9,3492.88,15464.56,2429.33,2.145,2.811,FALSE,FALSE,Jun,Q2
05-06-17,31.21,10438.97,0.7422,1.413,2.024,1.1254,3579.55,0.00905,20170.82,3468.75,15409.78,2436.1,2.183,2.839,FALSE,FALSE,Jun,Q2
02-06-17,31.03,10449.59,0.7417,1.401,2.014,1.1282,3591.82,0.00901,20177.28,3486.51,15442.75,2439.07,2.159,2.81,FALSE,FALSE,Jun,Q2
01-06-17,31.41,10412.11,0.7399,1.426,2.051,1.1213,3567.02,0.00903,19860.03,3497.74,15469.91,2430.06,2.213,2.864,FALSE,FALSE,Jun,Q2
31-05-17,31.88,10478.66,0.7407,1.416,2.053,1.1244,3554.59,0.00905,19650.57,3492.88,15349.91,2411.8,2.206,2.866,FALSE,FALSE,May,Q2
30-05-17,31.45,10690.46,0.7429,1.415,2.061,1.1185,3561.22,0.00899,19677.85,3492.88,15372.35,2412.91,2.208,2.877,FALSE,FALSE,May,Q2
29-05-17,31.91,10657.23,0.7433,1.41,2.047,1.1166,3578.95,0.00899,19682.57,3492.88,15421.91,2412.91,2.243,2.906,FALSE,FALSE,May,Q2
26-05-17,32.13,10711.84,0.7437,1.443,2.074,1.1183,3579.02,0.00896,19686.84,3480.43,15416.93,2415.82,2.25,2.916,FALSE,FALSE,May,Q2
25-05-17,31.95,10569.22,0.7417,1.462,2.093,1.121,3584.55,0.00895,19813.13,3485.66,15410.73,2415.07,2.255,2.92,FALSE,FALSE,May,Q2
24-05-17,31.74,10572.28,0.7459,1.48,2.111,1.1219,3586.62,0.00895,19742.98,3424.17,15419.49,2404.39,2.252,2.923,FALSE,FALSE,May,Q2
23-05-17,32.05,10479.81,0.7399,1.511,2.139,1.1183,3595.03,0.00895,19613.28,3424.19,15476.94,2398.42,2.282,2.943,FALSE,FALSE,May,Q2
22-05-17,31.56,10313.86,0.7406,1.511,2.139,1.1238,3576.53,0.00899,19678.28,3411.24,15476.94,2394.02,2.252,2.912,FALSE,FALSE,May,Q2
19-05-17,32.1,10471.13,0.74,1.471,2.101,1.1207,3587.01,0.00895,19590.76,3403.85,15458.46,2381.73,2.235,2.897,FALSE,FALSE,May,Q2
18-05-17,32.14,10296.72,0.7351,1.445,2.079,1.1103,3562.22,0.00905,19553.86,3398.11,15277.2,2365.72,2.228,2.9,FALSE,FALSE,May,Q2
17-05-17,32.5,11284.69,0.7351,1.456,2.105,1.1159,3584.83,0.00895,19814.88,3409.97,15273.68,2357.03,2.223,2.906,FALSE,FALSE,May,Q2
16-05-17,33.48,11472.61,0.735,1.57,2.227,1.1082,3641.89,0.00885,19919.82,3428.65,15543.33,2400.67,2.326,2.992,FALSE,FALSE,May,Q2
15-05-17,33.65,11435.46,0.7336,1.595,2.248,1.0975,3641.88,0.00883,19869.85,3399.19,15629.47,2402.32,2.343,3.005,FALSE,FALSE,May,Q2
12-05-17,33.28,11390.71,0.7294,1.572,2.233,1.0931,3637.52,0.00879,19883.9,3385.38,15537.88,2390.9,2.326,2.986,FALSE,FALSE,May,Q2
11-05-17,32.93,11276.62,0.7301,1.605,2.246,1.0861,3623.55,0.00875,19961.55,3356.65,15550.55,2394.44,2.393,3.03,FALSE,FALSE,May,Q2
10-05-17,33.68,11244.67,0.7323,1.638,2.267,1.0868,3645.74,0.00875,19900.09,3337.7,15633.21,2399.63,2.41,3.036,FALSE,FALSE,May,Q2
09-05-17,33.29,11067.68,0.7288,1.621,2.242,1.0873,3649.08,0.00875,19843,3352.53,15569.2,2396.92,2.398,3.026,FALSE,FALSE,May,Q2
08-05-17,34.02,10947.02,0.7305,1.59,2.205,1.0924,3642.11,0.00885,19895.7,3358.81,15652.08,2399.38,2.389,3.024,FALSE,FALSE,May,Q2
05-05-17,33.86,10974.74,0.7325,1.543,2.152,1.0998,3658.79,0.00889,19895.7,3382.55,15582.04,2399.29,2.35,2.99,FALSE,FALSE,May,Q2
04-05-17,33.63,10830.89,0.7274,1.538,2.148,1.0985,3627.88,0.00885,19895.7,3404.39,15396.7,2389.52,2.352,2.998,FALSE,FALSE,May,Q2
03-05-17,33.52,11031.47,0.7284,1.545,2.148,1.0885,3586.25,0.00893,19895.7,3413.13,15543.14,2388.13,2.322,2.969,FALSE,FALSE,May,Q2
02-05-17,33.9,11132.2,0.7295,1.516,2.138,1.093,3578.21,0.00894,19445.7,3426.58,15619.65,2391.17,2.287,2.976,FALSE,FALSE,May,Q2
01-05-17,33.9,11132.2,0.7309,1.577,2.189,1.0899,3559.59,0.00895,19310.52,3426.58,15575.63,2388.33,2.322,3.004,FALSE,FALSE,May,Q2
28-04-17,32.75,10914.23,0.7325,1.55,2.164,1.0897,3559.59,0.00895,19196.74,3439.75,15586.13,2384.2,2.289,2.958,FALSE,FALSE,Apr,Q2
27-04-17,33.45,10800.32,0.7335,1.576,2.185,1.0873,3563.29,0.00899,19251.87,3446.72,15506.47,2388.77,2.3,2.97,FALSE,FALSE,Apr,Q2
26-04-17,33.79,10829.08,0.7345,1.478,2.164,1.0903,3578.71,0.00896,19289.43,3445.18,15649.54,2387.45,2.304,2.961,FALSE,FALSE,Apr,Q2
25-04-17,33.43,10877.92,0.7368,1.521,2.193,1.0926,3583.16,0.00905,19079.33,3440.97,15745.19,2388.61,2.334,2.987,FALSE,FALSE,Apr,Q2
24-04-17,32.7,10757.45,0.7407,1.488,2.154,1.0867,3577.38,0.00909,18875.88,3431.26,15712.46,2374.15,2.273,2.926,FALSE,FALSE,Apr,Q2
21-04-17,32.12,10757.45,0.7408,1.467,2.137,1.0728,3440.27,0.00916,18620.75,3466.79,15614.48,2348.69,2.246,2.904,FALSE,FALSE,Apr,Q2
20-04-17,32.09,10648.71,0.7424,1.483,2.15,1.0717,3440.03,0.00914,18430.49,3461.55,15625.56,2355.84,2.236,2.884,FALSE,FALSE,Apr,Q2
19-04-17,32.72,10596.82,0.7416,1.466,2.138,1.0711,3420.99,0.00921,18432.2,3445.88,15552.88,2338.17,2.216,2.874,FALSE,FALSE,Apr,Q2
18-04-17,30.98,10724.88,0.7476,1.434,2.112,1.0734,3409.78,0.00916,18418.59,3462.74,15622.57,2342.19,2.172,2.838,FALSE,FALSE,Apr,Q2
17-04-17,30.91,10759.18,0.7509,1.516,2.183,1.0644,3409.78,0.00923,18355.26,3479.94,15684.89,2349.01,2.248,2.906,FALSE,FALSE,Apr,Q2
13-04-17,30.91,10504.32,0.7502,1.494,2.167,1.0614,3448.26,0.00915,18426.84,3514.57,15535.48,2328.95,2.232,2.888,FALSE,FALSE,Apr,Q2
12-04-17,31.04,10684.03,0.7546,1.506,2.183,1.0666,3468.51,0.00915,18552.61,3509.44,15648.4,2344.93,2.244,2.89,FALSE,FALSE,Apr,Q2
11-04-17,31.64,10760.6,0.7504,1.545,2.22,1.0602,3470.04,0.00905,18747.87,3517.33,15727.11,2353.78,2.298,2.93,FALSE,FALSE,Apr,Q2
10-04-17,32.23,10812.93,0.7503,1.599,2.261,1.0596,3480.44,0.00899,18797.88,3505.14,15730.79,2357.16,2.366,2.99,FALSE,FALSE,Apr,Q2
07-04-17,30.95,10799.53,0.7459,1.594,2.261,1.059,3495.8,0.00905,18664.63,3517.46,15667.13,2355.54,2.382,3.009,FALSE,FALSE,Apr,Q2
06-04-17,30.99,10734.83,0.7455,1.553,2.232,1.0644,3489.57,0.00905,18597.06,3514.05,15697.18,2357.49,2.341,2.986,FALSE,FALSE,Apr,Q2
05-04-17,30.98,10822.7,0.7443,1.561,2.243,1.0663,3472.58,0.00905,18861.27,3503.89,15642.99,2352.95,2.339,2.988,FALSE,FALSE,Apr,Q2
04-04-17,30.99,10982.88,0.7461,1.582,2.267,1.0673,3481.66,0.00905,18810.25,3503.89,15669.07,2360.16,2.364,3.003,FALSE,FALSE,Apr,Q2
03-04-17,31.19,10890.59,0.7474,1.567,2.252,1.0671,3472.94,0.00898,18983.23,3503.89,15584.4,2358.84,2.323,2.954,FALSE,FALSE,Apr,Q2
31-03-17,31.03,10849.14,0.751,1.624,2.301,1.0652,3500.93,0.00895,18909.26,3456.05,15547.75,2362.72,2.389,3.012,FALSE,FALSE,Mar,Q1
30-03-17,30.41,10897.6,0.7494,1.638,2.329,1.0675,3481.58,0.00895,19063.22,3436.76,15578.76,2368.06,2.421,3.034,FALSE,FALSE,Mar,Q1
29-03-17,30.04,10944.63,0.7504,1.593,2.287,1.0767,3475.27,0.00899,19217.48,3465.19,15657.63,2361.13,2.38,2.987,FALSE,FALSE,Mar,Q1
28-03-17,30.3,10789.74,0.7472,1.627,2.315,1.0813,3465.07,0.00905,19202.87,3469.81,15598.57,2358.57,2.42,3.026,FALSE,FALSE,Mar,Q1
27-03-17,30.54,10721.46,0.7476,1.606,2.285,1.0865,3437.14,0.00905,18985.59,3478.04,15506.22,2341.59,2.378,2.983,FALSE,FALSE,Mar,Q1
24-03-17,30.48,10641.7,0.7475,1.641,2.312,1.0799,3444.15,0.00901,19262.53,3489.6,15442.67,2343.98,2.418,3.017,FALSE,FALSE,Mar,Q1
23-03-17,30.23,10586.32,0.749,1.688,2.349,1.0783,3452.18,0.00898,19085.31,3461.98,15433.61,2345.96,2.418,3.03,FALSE,FALSE,Mar,Q1
22-03-17,30.22,10584.14,0.7502,1.682,2.341,1.0797,3420.7,0.00895,19041.38,3450.05,15348.46,2348.45,2.403,3.017,FALSE,FALSE,Mar,Q1
21-03-17,30.4,10493.12,0.749,1.702,2.363,1.0811,3429.62,0.00895,19455.88,3466.35,15313.13,2344.02,2.416,3.033,FALSE,FALSE,Mar,Q1
20-03-17,30.4,10808.46,0.7492,1.727,2.391,1.0739,3437.48,0.00887,19455.88,3449.61,15442.32,2373.47,2.463,3.077,FALSE,FALSE,Mar,Q1
17-03-17,29.96,10695.28,0.7491,1.76,2.412,1.0738,3448.41,0.00887,19521.59,3445.81,15490.49,2378.25,2.501,3.11,FALSE,FALSE,Mar,Q1
16-03-17,29.79,10955.87,0.7508,1.804,2.449,1.0766,3439.96,0.00885,19590.14,3481.51,15562.41,2381.38,2.537,3.147,FALSE,FALSE,Mar,Q1
15-03-17,29.73,11030.58,0.7517,1.762,2.417,1.0735,3409.32,0.00878,19577.38,3463.64,15520.91,2385.26,2.5,3.112,FALSE,FALSE,Mar,Q1
14-03-17,29.44,10774.59,0.7418,1.835,2.49,1.0604,3399.43,0.00871,19609.5,3456.69,15379.61,2365.45,2.602,3.179,FALSE,FALSE,Mar,Q1
13-03-17,29.14,10912.95,0.7437,1.87,2.524,1.0654,3415.49,0.00871,19633.75,3458.1,15544.82,2373.47,2.626,3.212,FALSE,FALSE,Mar,Q1
10-03-17,29.34,10771.97,0.7423,1.809,2.48,1.0672,3416.27,0.00868,19604.61,3427.89,15506.68,2372.6,2.575,3.162,FALSE,FALSE,Mar,Q1
09-03-17,28.42,10751.9,0.7402,1.813,2.498,1.0577,3409.89,0.00874,19318.58,3426.94,15496.84,2364.87,2.609,3.192,FALSE,FALSE,Mar,Q1
08-03-17,28.93,10769.26,0.7411,1.776,2.467,1.0541,3389.62,0.00874,19254.03,3448.73,15496.98,2362.98,2.56,3.151,FALSE,FALSE,Mar,Q1
